S15;M;0;0;0;0;0;9,31,50;0;0;0;0;6,82,463;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,58,95;5,76,442;0;0;0;0;0;0;0;0;0;0;0;7,35,445;0;0;0;0;0;0;0;0;0;0;0;0;9,41,439;0;9,61,403;0;0;0;0;0;0;0;10,73,428;0;0;0;0;0;0;0;0;0;0;1,80,333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,89,200;0;0;0;6,61,1;0;0;0;0;10,27,191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,60,19;0;0;0;0;0;0;0;0;0;0;0;8,23,418;0;0;0;0;0;0;0;0;0;0;0;8,17,291;0
S16;N;0;8,4,141;0;0;0;0;0;0;0;0;0;0;7,20,181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,77,372;0;0;0;0;0;0;0;9,19,442;0;3,87,414;0;0;0;0;0;0;0;0;8,4,346;0;0;10,47,360;0;0;5,33,114;0;0;0;0;7,66,159;0;0;0;0;0;0;1,95,475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45,333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,26,103;0;0;0;0;0;0;0;5,29,77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S17;O;0;0;0;0;0;0;0;0;0;0;0;4,37,337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,28,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,40,412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,17,483;0;0;0;0;0;0;1,57,327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,17,289;0;7,17,79;0;0;0;0;0;0;0;0;0;0
S18;O;0;0;0;4,41,427;0;0;0;5,68,212;0;6,83,477;0;0;0;0;0;0;0;0;0;9,100,354;0;0;0;0;0;0;0;0;0;0;0;0;7,88,294;0;0;0;0;0;0;0;0;3,24,200;1,43,234;0;0;0;0;0;0;8,46,274;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,18,457;0;0;0;0;0;0;0;0;0;0;0;0;0;1,79,364;0;0;0;0;0;0;0;0;0;0;0;0;0;5,61,179;0;0;0;0;0;0;0;0;3,99,354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S19;M;0;0;0;0;0;0;1,95,266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,37,117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,85,361;0;0;5,28,24;0;0;0;0;0;4,40,280;0;0;0;0;5,76,122;0;0;0;0;0;0;0;0;0;1,32,9;0;0;0;0;9,1,255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,88,415;4,14,436;0;0;0;0;0;0;0;0;5,34,108;0
S20;N;0;10,75,29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,100,354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,74,345;0;0;0;0;0;0;0;0;5,27,95;0;0;0;0;0;6,41,272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,74,14;0;0;0;0;10,59,220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,90,78;3,36,345;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,25,363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S21;N;0;0;8,38,54;0;0;0;0;4,33,40;0;7,28,316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,84,73;0;10,21,9;0;0;1,16,395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,91,147;0;0;0;0;0;0;3,48,462;5,69,356;4,51,495;0;9,76,229;0;0;0;0;0;0;0;7,49,299;8,24,50;0;0;0;1,26,467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,43,336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,90,485;0;0;0;0;0;0;2,37,175;0;0;5,18,318;0;0;0;0;0;0;0;6,96,444;0;0;0;0;0;0;8,87,96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S22;M;2,50,190;0;0;0;0;0;0;7,30,227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,61,118;0;10,97,196;0;0;0;0;0;0;0;0;0;8,10,213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,41,92;0;0;0;0;0;5,65,266;0;0;0;0;0;0;7,95,372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,100,373;0;0;0;0;1,42,479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,38,465;0;0;0;0;0;0;0;0;0;0
S23;M;0;0;0;0;2,45,450;0;0;0;7,64,438;6,3,95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,20,75;0;0;0;0;4,11,350;0;0;0;0;0;0;0;1,80,145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,51,353;0;0;0;0;0;0;3,45,76;3,52,256;0;0;0;0;0;0;0;0;0;0;7,28,269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,68,430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,55,73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S24;M;0;0;8,87,200;9,96,342;0;5,63,92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,1,360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,76,69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,87,497;0;0;8,19,327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,7,470;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,43,17;0;0;0;0;0;0;0;0;0;0;0
S25;M;0;0;0;0;2,38,238;7,33,247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,84,73;0;0;0;0;0;0;0;0;0;0;0;0;1,7,56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,14,89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,51,224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,17,412;0;0;0;0;0;0;0
S26;M;0;1,25,90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,78,359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,2,415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,66,437;4,2,450;0;0;0;0;0;0;1,77,484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,70,212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,60,74;0;0;0;0;0;0;0;0;0
S27;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,21,9;0;0;0;0;0;0;0;0;0;5,43,150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,98,413;0;0;0;0;0;0;0;0;0;6,40,174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,55,328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S28;O;0;0;9,55,451;0;7,70,136;0;0;0;0;0;0;9,57,99;0;0;0;0;0;0;0;0;0;4,61,118;0;0;0;0;0;0;5,43,310;0;0;0;0;0;0;0;0;0;4,87,110;0;0;0;0;6,6,24;0;0;0;0;0;0;0;0;0;0;5,47,224;0;0;0;7,16,443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,77,129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,51,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S29;M;0;0;0;0;0;0;0;0;9,73,386;0;0;0;0;0;1,58,95;0;0;0;0;0;0;0;0;0;0;0;0;5,43,310;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,80,458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,14,44;0;0;0;0;0;0;0;0;0;0;0;1,13,119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,91,254;0;0;0;0;0;0
S30;O;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,76,442;1,77,372;0;0;0;0;1,16,395;10,97,196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,61,449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,21,369;0;0;0;0;0;0;0;0;2,77,282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,26,20;5,89,287;3,16,241;0;0;0;0;0;0;0;0;0;0;0;2,18,33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S31;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,37,117;0;0;0;0;0;0;0;5,43,150;0;0;0;0;0;0;4,79,188;0;0;0;0;0;0;0;0;9,44,334;0;0;0;0;0;5,37,491;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,94,363;0;3,65,434;0;0;0;0;0;0;0;0;0;0;8,36,320;0;0;0;0;3,86,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,67,358;0;0;0;0
S32;O;0;0;0;0;0;0;0;8,42,123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,55,327;0;0;0;0;0;0;0;0;0;0;0;0;0;5,44,445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,48,208;0;0;4,32,171;0;0;0;0;5,7,170;0;0;0;0;0;0;0;0;0;0;0;0;0
S33;M;0;0;5,97,98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,88,294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,26,424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,76,388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,14,378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,8,58;0;0;0;0;0;0;0;0;0;0;0
S34;M;0;0;0;0;0;8,74,307;0;0;0;0;0;4,89,340;0;0;0;0;0;0;0;0;0;0;0;0;1,7,56;0;0;0;0;0;4,79,188;0;0;0;0;0;0;4,48,383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,11,460;1,23,167;0;0;10,80,464;0;0;10,27,453;0;0;0;0;0;0;0;0;0;0;0;0;6,71,187;0;0;0;0;0;0;0;0;0;0;0;0;0;6,47,483;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,63,493;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,83,369;0;0;0;0;0;0;0;0;0;0
S35;M;0;0;0;0;0;0;0;0;0;0;0;0;10,81,477;0;0;0;6,28,57;0;0;0;0;0;3,20,75;0;0;0;0;0;0;0;0;0;0;0;0;0;10,96,136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,75,121;0;0;0;0;0;0;0;0;0;0;0;0;1,33,22;2,94,476;0;0;0;0;0;0;0;0;0;0;0;0;0;7,13,150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,65,159;2,98,15;0;6,69,107;0;0;0;0;9,100,149;0;0;0;0;0;0;0;0;0;0;3,47,243;0;0;0;0;0;0;0;8,8,498;0;0;0;0;0;0;0;0;0;0;3,60,12;0;0;0;0;0
S36;M;0;0;0;0;0;0;0;0;0;0;7,79,422;0;8,15,244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,7,268;0;7,8,85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,21,321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,40,333;0;0;0;0;0;0;0;0;3,17,348;0;0;2,91,139;0
S37;N;0;0;0;0;0;0;4,60,474;0;0;0;0;0;0;0;0;0;0;0;0;2,74,345;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,96,136;0;0;0;0;0;0;0;0;0;0;0;6,22,320;0;0;0;0;0;0;0;5,71,270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,86,370;0;0;0;0;2,96,396;0;0;0;0;1,63,265;1,2,92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,12,152;0;0;0;0;0;0;0;0;0;0;0;0;7,29,146;0;0;0;0;0;0;0;5,89,225;0;0;0;0;0;0;0;0;0;0;0;6,25,55;0;0;0;0;0;0
S38;M;0;0;8,60,408;0;0;0;0;0;6,40,269;1,7,493;0;0;0;0;0;9,19,442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,48,383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,96,409;0;0;0;0;0;0;0;0;0;0;0;0;8,21,452;0;0;0;7,9,390;0;0;0;0;0;0;1,52,250;1,86,468;0;0;0;0;0;0;0;0;0;0;0;5,19,52;0;10,71,395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,17,260;0;0;0;0;0;0;0;0;0;0
S39;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,78,359;0;4,87,110;0;0;0;0;0;0;0;0;0;0;0;0;4,37,63;0;0;0;0;0;1,66,17;0;0;3,35,222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,16,153;0;0;0;0;0;0;5,12,389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,56,394;10,42,76;0;0;0;0;0;0;0;0;0;0;0;0
S40;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,87,414;0;0;0;0;0;8,10,213;4,11,350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,40,475;0;0;0;0;0;0;0;4,94,248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,57,189;0;0;0;0;0;0;0;0;0;9,2,255;0;0;0;0;0;3,14,477;0;0;0;0;0;7,56,451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,83,7;9,99,373;0;0;0;0;0;0;0;0;0;0;0;0;0;3,15,208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
