S25;M;0;0;0;0;0;0;0;0;0;0;0;0;0;5,54,392;0;0;0;0;0;4,32,355;0;2,50,305;0;0;0;0;0;0;0;0;0;9,6,419;0;7,58,283;0;0;0;0;4,22,304;5,50,108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,22,322;0;8,14,153;0;0;10,18,391;0;0;0;0;0;0;0;0;0;0;0;0;0;8,49,219;0;0;0;0;2,93,399;0;0;0;0;0;4,58,132;0;0;0;0;0;0;0;0
S26;M;4,22,384;0;0;0;0;0;0;0;0;6,63,467;0;9,19,98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,91,175;0;0;0;0;0;0;0;0;0;0;0;0;6,55,359;0;0;0;0;0;0;0;0;0;0;0;7,83,262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,45,452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S27;O;0;0;0;0;0;0;0;6,44,110;0;0;0;0;0;0;0;0;0;0;0;0;0;4,24,303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,34,7;3,37,376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,46,82;5,30,411;0;0;0;0;0;9,9,239;0;0;0;0;0;0;0;0;0;7,40,117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S28;M;0;0;0;0;0;10,3,23;0;0;0;0;0;0;0;0;0;0;7,1,115;0;0;0;10,69,348;0;0;0;0;0;0;0;0;3,100,328;0;0;0;0;0;0;0;0;0;0;8,14,354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S29;M;0;0;0;0;0;0;0;3,2,171;0;3,77,197;0;0;0;0;0;4,16,488;0;0;7,10,145;0;0;0;0;0;0;2,91,175;0;0;0;0;0;0;0;0;8,15,354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,54,168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S30;M;0;0;0;0;0;0;0;0;0;0;0;0;4,94,394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,100,328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,83,355;0;0;0;0;0;0;0;0;0;0;5,50,399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,68,44;0;0;0;0;0;0;0
S31;M;9,24,303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,76,297;0;9,63,408;0;0;0;0;0;0;9,78,458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S32;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,6,419;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,33,281;0;0;0;6,98,310;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,54,108;0;0;0;0;0;0;0;0;0;0;0;0;0
S33;M;0;0;0;0;0;0;0;0;0;7,83,222;0;2,66,421;2,16,47;0;0;0;0;0;0;3,99,8;10,97,457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,94,35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,48,115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,7,257;0;0;0;0;0;0;0;0;0
S34;O;0;0;0;0;0;0;0;0;10,23,454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,58,283;0;0;0;0;0;0;0;0;0;1,44,104;0;0;0;0;2,4,476;0;0;0;0;0;5,35,322;0;0;0;0;0;0;0;4,54,21;0;0;0;8,29,40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,100,420;0;0;0;8,51,30;0;2,15,54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S35;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,15,354;0;0;0;0;1,44,104;0;0;0;5,30,75;0;0;7,82,176;0;0;0;2,9,303;0;4,42,184;0;0;2,44,33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,72,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S36;O;0;5,45,22;0;0;0;0;0;0;0;0;2,39,350;0;0;0;0;0;0;0;0;8,72,65;0;0;9,83,281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,47,343;0;0;0;0;0;0;10,63,80;0;0;0;0;0;0;0;0;0;0;3,30,421;0;0;0;0;0;0;0;0;0;9,6,253;0;0;0;0;0;0;0;0;0;0;0;0;0;7,59,386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S37;M;0;0;0;0;0;0;0;2,82,430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,94,35;0;0;0;0;0;0;0;7,62,81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,14,96;0;0;0;9,26,102;0;0;0;0;0;0;0;0;0;0;0;6,69,364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,9,250;0;0;0;0
S38;N;0;0;0;0;0;0;0;0;0;0;0;0;1,29,72;0;0;0;0;0;0;9,40,308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,30,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,12,159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,54,274;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S39;M;0;0;0;0;0;0;0;10,62,396;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,22,304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,11,434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,87,44;0;0;0;0;0;0;0;0;0;2,97,129;0;0;0;0;0;0;0;0;4,2,329;0;0;0;0;0;0;0;0
S40;M;0;0;0;0;0;0;0;0;0;0;0;2,60,357;0;0;0;0;0;0;0;0;0;0;0;0;5,50,108;0;0;0;0;0;0;0;0;2,4,476;0;8,47,343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,84,148;8,81,61;0;0;0;0;0;0;0;0;0;0;5,3,177;0;0;0;0;9,73,19;0;4,29,160;0;0;7,96,124;0;0
S41;M;0;0;0;0;7,69,214;6,7,323;0;0;0;0;0;0;0;0;0;0;0;0;0;1,6,53;0;0;0;0;0;0;0;8,14,354;0;0;7,76,297;0;0;0;7,82,176;0;7,62,81;0;0;0;0;0;0;0;0;0;0;0;0;0;10,74,132;0;0;7,50,278;0;0;0;0;0;7,91,174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,10,226;0;0;0;0;0;0;0;0;0;1,50,129;0
S42;M;9,15,468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,55,359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,57,16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,15,47;0;0;0;0;0;0;0;0;0;0;0;0;3,22,13;0;0;0;0;0;10,21,441;0;0;8,82,145;0;0;0;0;0;0;0;0;0;0;0
S43;M;0;0;4,84,499;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,63,408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,54,54;0;0;0;0;0;0;0;0;0;5,23,267;0;0;0;0;4,85,66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,71,51;0;0;1,73,261;0;0;0;0;0;4,96,43;0;0;0
S44;O;2,85,57;0;0;0;0;0;0;0;0;0;0;0;8,47,366;0;5,97,5;0;0;7,11,363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,3,327;0;0;0;0;0;0;0;0;0;0;0;0;1,50,447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,37,203;0;0;0
S45;M;0;0;0;0;0;0;0;0;0;0;6,71,134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,34,7;0;0;0;0;0;0;0;2,9,303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,21,100;0;10,85,398;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S46;O;0;0;0;0;9,66,293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,30,336;0;0;0;0;0;3,37,376;0;0;0;0;0;0;5,35,322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,30,91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,34,420;0;0;0;0;0;0
S47;N;0;0;0;0;0;0;0;0;0;0;0;1,35,250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,42,184;10,63,80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,58,199;0;0;0;0;0;8,58,482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S48;M;3,99,394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,19,360;0;0;0;0;0;0;0;0;1,83,355;0;0;0;0;0;0;0;0;0;0;0;1,57,16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,85,390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,75,314;0;0;0;0;0
S49;N;0;0;0;0;10,84,46;0;0;0;0;0;0;0;0;0;0;0;0;0;2,95,396;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,83,333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,61,228;0;0;0;0;0;0;10,3,85;0;0;0;0;0;0;0;0;0;0;0;10,86,111;1,81,406;0;0;0;0;0;7,26,198;0;0;0;2,85,142;0
S50;O;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,11,461;0;0;0;0;0;0;0;0;0;0;9,78,458;0;0;0;2,44,33;0;0;6,12,159;0;0;0;0;10,54,54;0;0;3,30,91;0;0;7,83,333;0;0;0;0;0;0;0;0;10,54,212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,69,481;1,54,369;0;0;0;0;0;0;0
S51;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,18,398;0;0;6,95,473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,74,132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,68,428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,100,338;0;9,61,491
S52;M;0;0;8,21,304;0;0;0;0;0;4,6,379;0;0;0;0;0;0;0;0;0;7,28,467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,45,111;0;0;0;0;0;0;0;0;0;0;0;0;0;5,19,383;0;0;0
S53;O;0;0;0;0;0;0;0;9,32,105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,48,115;0;0;0;0;0;0;0;0;0;0;3,3,327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,95,73;0;0;0;0;0;0;0;9,49,351;0;0;0;0;0;7,4,333;5,95,180;0;0;7,84,146;0;0;0;0;0;0;0;0;3,51,280;0;3,81,95;0;0;0;0;0;0;0;0
S54;M;0;0;0;0;0;1,22,126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,79,160;0;7,83,262;0;0;0;0;0;0;0;4,54,21;0;0;0;0;0;0;7,50,278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S55;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,91,424;0;0;5,23,485;0;0;0;0;0;0;0;0;0;4,33,281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,100,163;0;0;0;0;0;0;2,94,374;0;5,12,290;0;0;0;0;8,92,142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S56;M;0;0;0;0;4,18,409;0;0;0;0;0;0;0;0;6,43,285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S57;M;0;0;0;0;0;0;0;0;0;4,45,123;0;0;0;0;0;0;0;0;0;0;6,1,379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,14,96;0;10,11,434;0;0;0;0;0;0;0;0;4,85,390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S58;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,29,40;0;3,30,421;0;0;0;0;0;0;0;0;0;0;2,58,199;0;0;10,54,212;0;0;0;0;0;0;0;0;0;0;0;6,22,242;0;0;0;0;0;0;1,10,400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,59,102;0;0;0;0;0
S59;O;0;0;0;0;0;0;0;0;2,26,359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,50,399;0;6,98,310;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,68,428;0;0;0;0;0;0;0;0;0;0;0;0;5,67,187;0;3,9,436;0;0;3,99,17;0;0;0;0;0;0;6,1,194;1,97,72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,63,441;0;0;9,81,350;0;0;0
